time,LE_F_MDS,LE_F_MDS_QC,H_F_MDS,H_F_MDS_QC,NEE_VUT_REF,NEE_VUT_REF_QC,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,dewpoint_temperature_2m,temperature_2m,soil_temperature_level_1,snow_cover,volumetric_soil_water_layer_1,forecast_albedo,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,evaporation_from_the_top_of_canopy_sum,surface_pressure,total_precipitation_sum,temperature_2m_min,temperature_2m_max,u_component_of_wind_10m,v_component_of_wind_10m,R_Landsat8,R_MODIS,NIR_Landsat8,NIR_MODIS
2017-01-27,1.65608,,-25.7117,,1.9968,1.0,0.966596,-1.03021,1.38462,1.09348,270.2028412915881,275.45057165511923,272.6810045400292,8.482594154434969,0.2612719668764055,0.15635551122421715,-413592.193131313,3364340.285252524,5069336.807272726,21879443.939797968,-5.392519512561835e-06,101475.83307022041,0.0,269.6300468460237,280.78662874163996,-1.6210893700660678,3.232619716037403,,0.05440640301318266,,0.18309861895794094
2017-01-28,3.29889,,-14.0722,,0.649054,1.0,1.40239,0.753335,1.54928,0.996011,274.40355846649055,279.298810441502,275.56184299790084,4.5546439328177595,0.2631238743432041,0.14220057351709112,-1129339.9648484846,3998225.226666665,4260599.206464645,25094418.995555546,4.1190290240326304e-05,101352.66361768724,2.8835008240709402e-05,276.3827647692747,283.0013183655401,0.22816932215835106,3.714328916337754,,0.05465699937225361,,0.18368584431889518
2017-01-29,3.58756,,-4.41845,,1.2363,1.0,1.1688,-0.0674998,0.938316,1.20635,275.87678540933,277.6376131801411,276.0383331976995,1.4876964140098903,0.2718812093509969,0.13106355836063066,-1228602.9216161612,2160111.639595959,5244140.7321212115,24210248.92363636,-0.00032615598197085685,101553.33297118316,0.004758278140504623,275.61225714789487,280.47310487689384,0.9743114648684105,3.917352622671158,,0.055118173258003764,,0.18114679849340862
2017-01-30,-4.89555,,10.1573,,0.922545,1.0,1.29354,0.370997,0.585071,0.548606,278.1352730706725,279.49271524936654,277.9904090470336,0.3098656322337962,0.30730360114614563,0.1264820176637684,-1829044.4161616154,2087268.8193939386,1742042.015353535,28914477.580202013,-0.0007015799704675721,100945.36290956436,0.006227048439805999,276.08513693453074,281.31136244648627,1.8615912217162671,1.3033934810265941,,0.056959047619047604,,0.18591747126436778
2017-01-31,5.78538,,-2.66883,,1.3512,1.0,1.09669,-0.254513,1.06947,1.02177,273.99610396311334,275.71632882346205,276.3945984431308,0.10146088160248314,0.2835929943816829,0.1259709119979254,-946323.8521212118,-236357.4408080807,3776494.8622222207,25572100.147474743,-0.00012828277894342784,101488.27112860372,7.626312036854504e-05,273.64275106410787,277.53905045942815,-1.67116549585002,0.3742538041618938,,0.061133122028526145,,0.18755190174326464
2017-02-01,2.22769,,-10.4843,,0.652869,1.0,1.3183,0.665428,2.93112,1.50009,277.3759347256746,278.7812191161082,277.2179899938821,0.05966926754524409,0.2807431790644071,0.12604323116786495,-718302.7232323231,1539697.7793939388,2345083.4965656563,27679021.6589899,-0.00013684094780021242,101084.00035465328,0.002481562976883902,273.0495270946772,282.53075168185757,-1.6852410816744918,2.7966925625367582,,0.061023534072900155,,0.1875370839936608
2017-02-02,10.1837,,-9.40434,,1.41411,1.0,2.02186,0.607747,4.42716,2.0425,280.71443801597303,283.0003444581721,280.5989971821075,0.009007950599747475,0.2842898514615967,0.1260912345589361,-1801150.2812121203,2514192.642424241,5935072.8210101,26823730.132929284,-0.00041468568879998073,100307.80445391411,0.0010035907640963228,280.40836353957036,285.8523602171618,-0.8546130547539551,3.9710639159847987,,0.06093201267828843,,0.18753985736925513
2017-02-03,8.10448,,-2.65633,,0.527964,1.0,2.14016,1.6122,3.55527,1.58633,279.16324674843935,281.7480750757596,280.61470734824235,0.00050957162773569,0.2801753852664421,0.12627275281501085,-1947763.259797979,2286147.7397979787,4892661.03272727,26291034.81939393,-0.00044267075249191474,99966.06521957857,0.0005423974498725409,280.0593166528566,283.286528619323,0.005078077492890526,3.8832476724117266,,0.06089570747217806,,0.18768298887122417
2017-02-04,-0.309046,,-20.2892,,1.27179,1.0,1.68988,0.418091,2.27703,0.53686,277.46812166002053,279.3490408145377,279.11839370830285,5.0011837121212104e-05,0.28459968271480257,0.1264777358793199,-1351165.9022222217,1429038.3757575753,3018650.6610100996,26540639.52242423,-0.00033588617099354954,99722.9157867082,0.004396822757677514,277.69087182863785,281.46781767874046,-0.24006685107645362,1.6803628309166387,,0.05320327455919395,,0.1973646095717884
2017-02-05,8.85231,,-4.63539,,1.82628,1.0,1.79224,-0.0340384,1.6591,1.13079,276.14795732877064,277.34294830502074,277.5135739323265,0.0,0.2901025725855971,0.12668621287069684,-948140.3490909089,995726.486464646,2081168.0557575752,26297041.219797973,-0.0004178137843958054,100118.29521846063,0.001313750694527257,273.41329070120145,279.8782790151268,-1.3365377513005676,-0.5764885990065756,,0.0531526582278481,,0.1970779746835443
2017-02-06,9.28954,,-0.342597,,1.33796,0.9375,1.82523,0.487268,1.54474,1.07584,275.40592548408887,277.6148259298407,277.7142615524446,0.0,0.2834785059405496,0.12689268120028302,-1213065.5498989897,353268.9583838383,3686901.7890909086,26530237.705050495,-0.000317411779077968,101530.76726911034,0.0003086358970042763,274.8876182170829,279.77124742295996,-0.546207628394618,-0.7959080891496805,,0.06625536507936507,,0.18749307936507933
2017-02-07,1.28003,,-6.8659,,2.00225,1.0,1.87392,-0.128328,1.95569,0.780785,276.90813431685206,278.16223758710356,277.9147609947024,0.0,0.2916708530721439,0.12709865916846474,-962691.9111111108,527698.2303030301,1485440.7684848483,28267895.778989885,-0.00036317629194018806,101440.58151107427,0.00433550568839718,277.31011719983024,279.18845975625385,-1.4847344356755208,0.9046352815467499,,0.06185335844318894,,0.18359679849340865
2017-02-08,4.44779,,-3.71937,,0.0595131,1.0,1.57423,1.51472,1.88254,0.745981,275.51297352209633,276.3548007597746,277.1464754516909,0.07694988623211278,0.29568437415742704,0.12778314551589412,-1259479.8876767675,-104331.98545454543,1249198.671515151,28102740.910303023,-0.00048008300100613107,102132.91859144832,0.0022492127194275297,274.3799114497021,277.69943524601473,-1.3737361463553173,-2.182446302934126,,0.06217360326428122,,0.18381462649089764
2017-02-09,6.89853,,3.93126,,0.642932,1.0,1.3748,0.731872,1.64999,1.07411,271.6963560760704,274.2887987687852,275.6478694682008,0.7977865240951177,0.28361450092559704,0.13212895818669282,-1633027.1006060604,-442580.26585858566,4113547.7745454535,25078373.133333325,-0.0003181474533571738,102508.03191287877,0.00010075672999178231,272.2577556263316,276.65729165433623,-2.441627729525068,-1.6184256382823383,,0.06218488080301129,,0.1782640213299874
2017-02-10,2.97319,,2.60929,,1.04139,1.0,1.24656,0.20517,1.41713,0.896033,269.2965858022772,272.4843804286867,273.8471755706581,2.9217400239372893,0.2747847761931242,0.1434795650440309,-1026877.3163636362,-97085.09656565654,4621694.450909089,22860876.958383832,-5.443699356883462e-06,102066.29712667032,0.0009533248886917574,270.41728489731287,274.89852883695346,-2.263043835315639,-1.385567570824414,,0.06236320577164365,,0.17859460476787953
2017-02-11,1.83781,,-4.52707,,1.1065,1.0,1.57948,0.472978,1.62514,0.852227,271.86784511964316,273.76385932614096,274.2414667896309,11.296066310895409,0.2722792171388362,0.18639155667507232,-773366.2989898989,-147905.77050505043,3641738.5729292915,25293535.650505044,-2.780087950705277e-05,101842.42619068286,0.0018469698621719401,271.85971998118384,276.9002462367818,-2.2941788362092033,-1.9014064782717408,,0.06264611041405269,,0.179005583437892
2017-02-12,6.18258,,-17.9865,,0.866498,1.0,2.16213,1.29563,2.10074,1.25018,274.65180275502826,276.53559914149014,275.8701505883212,11.242421743476427,0.27714680218937415,0.18279454438812298,-1078097.2282828281,1491955.8965656564,4150721.4351515146,25359451.93494949,-0.00023932513414007234,102206.37592132257,0.00027104043202833954,273.3953846139617,280.8551368112274,-3.5022268036158386,-0.3272899562662297,,0.06454736511919697,,0.18078754705144287
2017-02-13,12.0124,,9.29573,,0.433603,1.0,2.55543,2.12182,2.42624,2.4598,272.62139605795085,277.2194683082657,276.7148521302604,4.746086154513887,0.275711572563608,0.1496697755144777,-2257725.936161615,2439299.7212121207,8754031.578181816,21142429.68242424,-9.784915042344967e-06,102501.84394169557,2.1427867977763526e-06,273.7809273274739,281.3199475282611,-4.9872855199948685,-0.14687980372496318,0.05688238614496473,0.06465345043914676,0.1720874446760744,0.1810210476787954
2017-02-14,8.63182,,0.105476,,0.826029,1.0,3.19789,2.37186,3.12513,2.68594,273.73406159038086,278.2972482176501,277.45572014908186,2.2333016525936444,0.2686260452013625,0.13795118271188203,-2122032.799999999,1947398.135757575,8732437.500606058,21964771.03353535,5.656835632492796e-06,102643.87163187866,4.35456684044766e-07,273.73869816019067,284.26522252554844,-2.89001445307876,1.1313862476284653,,0.0648207967377666,,0.181777070263488
2017-02-15,5.55871,,0.400767,,2.57077,1.0,4.09082,1.52006,4.23168,2.55374,277.71260439375027,281.1772157434019,279.2903258632569,1.0498639059869526,0.26361329345189355,0.13300934855754068,-2003926.8541414137,1540239.9167676761,8521657.357575756,24387555.40242424,1.8348389239323256e-05,102960.89775844378,5.9984254114555584e-05,276.02169738153,287.39730810916785,0.08431799028056235,2.847491922089547,,0.06488080301129233,,0.1819751254705144
2017-02-16,5.6886,,10.7848,,2.24742,1.0,3.92722,1.67979,3.8551,2.33576,278.4490804367835,280.251302717318,279.58587772587725,0.2921072048611111,0.2607667912698353,0.13024384119538493,-1308626.6650505047,819575.7414141411,7056217.92242424,24444426.134545453,-4.270583842739914e-05,102804.88367351904,0.0002640593302357451,277.3389466873322,284.40091245092526,2.5714778048903844,1.391876452860206,,0.06466646800501881,,0.18170862609786695
2017-02-17,5.55645,,0.745339,,2.6658,1.0,3.8311,1.1653,3.67898,1.91549,278.33681299871057,279.5567438414603,279.1699658460007,0.07428304858480636,0.26363706646543555,0.12972019378359267,-1416312.8444444442,840063.8173737371,4908586.743434342,25942913.624242414,-0.00039139567714447916,102524.87582978218,0.0011328424949156532,276.8110055757772,282.5367674209131,2.7008253967561298,-0.4560345499924939,,0.06432412060301505,,0.18155678391959792
2017-02-18,11.4352,,22.3136,,1.60539,1.0,3.83348,2.22808,3.86895,3.1206,277.115719728566,279.10204255845804,279.0170777851964,0.022722998211279457,0.26157559494378174,0.12986597824553242,-1315556.3393939394,20000.11474747474,4441026.002020201,27052891.264646456,-0.0001291417616485345,102503.03947850902,0.00015803170615377762,276.5590370501893,282.6140481721512,0.4684709493720572,1.6335078426804204,,0.06436774497487435,,0.18170373743718593
2017-02-19,0.836816,,-5.46648,,3.33334,1.0,3.66468,0.331337,4.05713,1.21956,277.57895913352064,279.21669449212163,278.48086931504776,0.009979991977062286,0.2594820256345601,0.13016177795143785,-999799.8509090906,1474345.0836363628,3788876.2735353527,25773650.10626262,-0.00019170154469332307,102061.31457748052,0.0005912830822917566,276.49753781713616,281.8083895473286,2.853098232433049,1.6376042375660902,,0.06441171482412059,,0.1818557474874371
2017-02-20,-3.45312,,7.11816,,4.0554,1.0,4.58411,0.528703,4.9532,0.795735,281.4100465066826,282.2677112540812,280.64092171896976,0.001552306923400673,0.258998539471867,0.13047481014597087,-560350.7204040402,1371985.5369696969,1338356.717171717,30291442.431919187,-0.00016189240822286313,101595.80198653195,0.0011096723031516023,279.6041474066839,284.28570202760017,3.796329926095826,2.097172182047808,,0.06442672738693464,,0.1819988065326633
2017-02-21,8.27213,,-12.1195,,3.41132,1.0,5.01748,1.60616,5.01962,1.23927,281.8620379795369,283.2304944399952,282.06042311491774,0.0,0.2728351593017577,0.13081410035484717,-2378924.9632323226,972032.407272727,4439281.166868687,29921382.806464642,-0.0007887211816404201,101342.2734156013,0.0024029326942770755,282.1397132272431,284.33719562569036,4.116377562192152,0.6455108940561209,,0.0644652010050251,,0.18213081030150746
2017-02-22,0.385853,,85.4419,,3.59736,1.0,4.89352,1.29616,4.97259,0.502774,281.4375907443268,283.10253279920374,282.0519959223068,0.0,0.28255753308434267,0.13116141143370952,-2414638.2424242417,2778222.5123232314,798502.0618181814,30760202.1010101,-0.0008364683481855222,100638.23526843957,0.007836005338514694,282.52091642437546,283.6401911171036,6.590510082822856,3.058786014852298,,0.05917896725440804,,0.17728350125944578
2017-02-23,18.9414,,59.8233,,3.24582,1.0,4.2624,1.01658,4.87653,0.818338,278.51735003256226,281.854068271881,281.4049698315244,0.0,0.29910297008475856,0.13150191900310942,-4995770.03070707,3369911.7802020195,4201343.134141413,28490795.15919191,-0.0014593935327021155,99568.72676734794,0.003565819365741449,278.4669295863912,283.47946399418987,7.375360079935501,3.691610331246347,,0.06799731471535984,,0.1479162357807653
2017-02-24,17.2111,,29.8654,,1.88504,0.979167,3.00026,1.11523,3.95862,1.86829,275.0784410547326,277.89292494083486,279.0353272219057,0.0,0.2897530269943905,0.1318483744647592,-3470822.2860606047,341042.86545454536,8671633.535353534,23432243.718787875,-0.0008458000991606348,101193.9325065762,0.002032772323699912,274.8121502747198,280.83597663031685,3.189649802827674,-1.0203095638711845,,0.07268920863309354,,0.14524154929577468
2017-02-25,10.9922,,6.5575,,2.55701,1.0,2.99703,0.440014,3.89844,1.48467,274.7177289085515,278.55296337679977,278.263331538242,0.0,0.2786602273292412,0.1321907923795182,-2167267.127272726,1156302.9107070703,6185126.387878786,24889048.22222222,-0.0001246821790030508,101596.79822344537,8.737110548474556e-06,274.2118096985479,282.1218236010002,2.2569224543683855,4.191972857131699,,0.049230909090909096,,0.1043
2017-02-26,6.41313,,-4.40021,,2.58358,1.0,3.31628,0.732694,4.1832,0.803878,278.4538670441598,282.2011791447597,280.7858081457992,0.0,0.27446871054292915,0.13253250233596972,-2344564.1494949483,1857895.0876767666,3509625.983030302,29347995.32080807,-0.0003940654837648675,100837.54875190706,0.0012063494143381885,279.46876573967205,284.65767182321247,2.8355592235732145,4.37404167833553,,0.049261818181818184,,0.1044101694915254
2017-02-27,11.4837,,-18.9368,,3.06831,1.0,3.09852,0.0302161,3.99505,0.672065,278.8633061819365,282.16588418594506,281.3971536326809,0.0,0.2895896796024206,0.13287741985259832,-4261610.884848483,4006850.292525252,3029819.300202019,28302753.46464646,-0.0012980474834565561,99459.67528658982,0.007453644402094403,278.49437422318886,283.6336358334318,2.70854311008646,6.21828941537876,,0.040007142857142866,,0.1079695652173913
2017-02-28,13.0112,,1.92348,,1.36084,1.0,2.00393,0.643087,2.89685,1.30055,273.9020541939269,278.4829237920587,279.18599357065517,0.0029386475431397298,0.2925434346311421,0.13323984462485616,-3564666.8824242405,1136900.016161616,7445961.734545453,24362481.008080803,-0.0005039185936553307,98854.27949738265,0.0024366999966020154,276.107579419685,280.56702796396564,3.9817070138334008,4.300320931958027,,0.04984875,,0.12426117647058822
2017-03-01,14.2638,,-2.82419,,1.2222,1.0,2.04001,0.817809,2.72237,1.59205,277.5981509350606,279.8545074670964,279.64934126857145,0.022549946075336693,0.30553634245387623,0.1336956933163332,-4023185.604040402,593165.9717171716,7330643.399999997,27413757.973333325,-0.0011272648151851058,99664.76978009255,0.006676052793687179,277.0769415406506,282.52078674316397,3.6746331817935203,2.044255473156167,0.01697499999999999,0.049865,0.10035499999999997,0.1244576470588235
2017-03-02,26.4056,,5.39252,,2.0158,1.0,2.19595,0.180148,2.70602,1.26941,274.4346956146445,280.19435660416826,279.84914847634053,0.0012292357165404036,0.299744090584392,0.13391585807595083,-4733302.568080807,3117401.507070706,8015035.63151515,24202319.65535353,-0.0006786645109755823,100636.47394169557,0.001482791482152643,277.55845854171594,282.0002983601887,6.514838486970071,2.093878812147711,,0.049888749999999996,,0.12464588235294118
2017-03-03,6.79269,,-12.4847,,0.129316,1.0,2.15016,2.02085,2.75875,1.48399,276.41052963025635,280.3406340468692,279.2709024713175,0.0001697311658249158,0.28574363181888046,0.13425479565499354,-2389423.141818181,2271957.2517171702,5174712.842958983,25518712.319595955,-0.0003375765886345896,100250.27172927186,0.001321468920859544,275.77932284268456,284.363847366487,-1.06353374725239,3.125721954817723,,0.052579355441382515,,0.1881743672342383
2017-03-04,7.33386,,-7.23656,,0.958803,1.0,2.53593,1.57712,2.67919,1.37237,279.7871432153463,282.7211942067772,281.4409593537198,0.0,0.2925139814434628,0.13460048578290723,-3277569.6799999992,1953651.8828282822,5559396.449823987,27997666.868686862,-0.000911393290893598,99071.48057896672,0.0049969268417117555,279.4361777195785,285.1838451716875,0.8104647804029056,3.2291467690227,,0.05336172588832487,,0.19359446660019938
2017-03-05,9.26135,,-13.8513,,0.280799,1.0,2.14463,1.86383,1.67434,1.4514,277.10357302964326,279.395848357846,279.74080358074957,0.0,0.30691154313007174,0.13494498952238593,-3296897.7244444434,1645794.2981818176,5692921.052031866,25514768.80363636,-0.0008503458018631041,99436.59391065603,0.006157348029438927,278.1213810036398,282.32226603190094,1.8319654486556642,4.775527190905225,,0.059969201909959066,,0.20126991814461118
2017-03-06,4.31964,,-15.5478,,1.4454,1.0,2.32829,0.882891,2.39905,1.30363,277.35372604370104,279.157269550927,279.4230533525357,0.0,0.31082279385139633,0.1352855305067618,-3233030.658585858,432661.86989898974,6971406.861585967,25994949.928484842,-0.001079800070047077,99956.31519123523,0.004485535043155561,277.15842540394175,281.7662182185625,2.905875532105313,0.1275883661777483,,0.06000624147339698,,0.20140361527967254
2017-03-07,15.1652,,17.9925,,1.66298,1.0,2.73779,1.0748,4.79897,2.79891,276.89618161878997,278.69844505849505,279.10264883741377,0.0,0.2974929947002166,0.1356306420180081,-2836801.2315151505,-802777.3301010099,10018673.651926875,23854729.426666662,-0.0006347161659387625,101358.4174586358,0.001371852328078915,275.97417839281485,283.07706482550105,2.4764681770504517,-0.2464057839518845,,0.05996712898751732,,0.20000131034482757
2017-03-08,-0.399199,,45.488,,2.11104,1.0,3.24582,1.13479,5.88425,1.32109,279.5887739655465,280.55856090918127,279.4970927899292,0.0,0.32188436347627464,0.13597437884765187,-897016.1511111108,1988676.4735353529,995177.0753952567,28646075.27515151,-0.0003843889039273212,101295.54573344116,0.01309305561311317,276.86242365056813,283.53226829451734,2.297727884363245,2.916161637996583,,0.06111744040150562,,0.20050078419071515
2017-03-09,23.2931,,26.8296,,1.06243,1.0,4.14604,3.08361,5.8419,3.13202,280.70132488957154,282.6749494700319,281.69719934945147,0.0,0.31236294884472976,0.13631847033038832,-2437104.993131312,463121.4707070706,6587365.315340907,27900369.464242417,-0.0005389927444283406,101807.82550524779,0.0018879524686119763,277.64906276510203,286.05264346344296,3.4716748573483036,-0.3850425720214843,,0.060915934755332475,,0.19997107904642406
2017-03-10,19.5737,,33.5749,,0.682548,0.979167,3.67861,2.99606,4.58963,4.125,275.41690740925685,279.1494389268764,279.48589869078546,0.0,0.29269157229850584,0.13666282360244425,-3027940.3191919187,-868822.1543434341,11893110.460795451,22242742.64848484,-2.805149239121061e-06,102569.2735157565,1.7165672829833056e-06,274.59014868533967,284.11676683830484,-0.7871734650448113,0.6214883284135297,,0.06108563362609784,,0.20045410915934753
2017-03-11,21.5469,,14.5133,,0.543552,1.0,4.2826,3.73905,3.80058,3.42437,275.8808678713711,280.61493357777186,280.20118934297386,0.0,0.28159948612303026,0.13700542498267054,-3221044.05090909,279707.8868686868,10472043.127470352,24210246.724848483,-6.853501227768982e-07,101897.96638086592,-4.47494130639825e-09,274.96952014036845,286.55492051866315,-1.938537725695856,1.0679473530162464,,0.06119209535759094,,0.2007505959849435
2017-03-12,26.6976,,37.3466,,1.41,1.0,5.22865,3.81865,3.07666,3.46964,276.8813894404144,281.9034170627272,281.2556865761496,0.0,0.27308187259969485,0.13734877906200357,-3966351.283232322,-271957.9919191918,12779697.225592883,24001451.88969696,1.6569649104518116e-06,101296.5110938815,1.790592664453258e-06,276.99889647820976,288.6522740527836,-1.7721686198173547,0.6239447259742401,,0.06129466750313674,,0.20102813676286066
2017-03-13,14.988,,35.0985,,-0.639739,1.0,4.47784,5.11758,1.81352,3.10412,277.68125199160573,280.18518280722867,280.12271012791064,0.0,0.26631638498017274,0.1376950703089059,-2887407.56121212,-1634192.0606060605,11988805.63675889,23381613.579393934,5.2104529858839626e-05,102401.00447101219,2.1756809167187617e-06,274.0150795553188,286.4831946972162,1.3594279309796158,-1.8062532339674047,,0.06133340652446673,,0.2012121706398996
2017-03-14,12.3074,,45.014,,0.722728,1.0,4.22038,3.49765,1.57756,2.55625,279.51075479834964,281.9727414482449,281.58333031574074,0.0,0.26050744991109825,0.1380399650910411,-3517674.3410100997,-2090220.6117171708,13038874.875024699,26315795.529292922,-5.695520721451199e-05,103011.61371126628,1.811924899938175e-05,276.0244982047032,287.6710407788825,2.5066932796709454,1.1705096432978053,,0.06136671894604766,,0.20139965495608528
2017-03-15,25.9419,,69.0607,,-0.230634,1.0,4.70053,4.93116,2.3413,3.46516,280.1277581738301,283.4189493316752,283.30489710207326,0.0,0.25487348511564206,0.13838368073839577,-3712675.692121211,-1098487.9951515147,12055364.260943672,26387418.97090908,-1.8094314092939544e-05,103034.00765072598,4.529021344119932e-05,278.4534573764992,287.71395348751173,0.9029012488676637,-0.5180503660741478,,0.060619385194479285,,0.20242989335006267
2017-03-16,17.9943,,45.0728,,-0.288247,1.0,4.49068,4.77893,2.93234,3.3594,279.45523484663516,282.8838574098014,282.43253232910973,0.0,0.2488574108290752,0.13877414311580233,-4217545.790707069,-880473.0917171714,14396769.227593873,24258497.583838373,3.480965629069492e-06,102161.74560619208,1.286297731439845e-06,275.7576880191069,289.75903250029586,0.9555172856648758,1.9400290215938574,,0.05921242158092846,,0.2037661856963613
2017-03-17,22.8572,,24.3538,,0.771261,1.0,3.36507,2.59381,3.14463,2.89088,276.7176910616171,281.70602866021864,282.18272132513886,0.0,0.2449485446146441,0.13916806020745723,-4220768.662626261,-780289.8109090907,10300929.110251974,26557307.357575744,-0.00018096942529834877,101408.9775507023,0.0021188571326660388,279.95626134390767,283.16364282473165,4.145933635981395,0.38805367378273387,0.08929187906137183,0.05911499372647425,0.19608794043321298,0.20415426599749054
2017-03-18,10.2611,,5.45943,,1.73951,1.0,3.42907,1.68956,3.8579,0.807512,282.0983825971301,283.5236444556752,282.46337370721574,0.0,0.2943284663447626,0.13956416960523435,-3483378.4218181805,2627976.5850505037,2565972.8729496044,30666690.37414141,-0.0012989252120858487,100650.83777251681,0.008692003420446594,280.37803856435437,285.4836709872159,5.4800955272122245,0.5117225538600573,,0.059464052697616045,,0.20467233375156832
2017-03-19,9.88398,,5.98915,,2.92808,1.0,3.52735,0.599273,4.51836,0.946887,281.6624843217226,284.38826805140434,283.49878961942005,0.0,0.28282290359137424,0.13995957340129497,-3266916.359595959,644552.2416161614,5159627.225568181,30822918.42626261,-0.0005794520952710596,100752.7895904356,0.0005107739112818675,283.6093650000986,285.49916709206315,5.864997266775828,2.3571381791914345,,0.05940018820577162,,0.2051990589711417
2017-03-20,3.03058,,5.43752,,1.38792,1.0,3.24904,1.86113,4.44684,1.0178,280.7463577501701,283.91465739446056,283.2968895767673,0.0,0.272260257964985,0.14034969888828214,-2152530.7701010094,1349711.7268686865,2308787.5078310273,30717799.324848473,-0.0003341320815561997,100515.16427103058,0.0019255145029133422,282.9679393236564,284.8495165892321,4.395371991552485,4.100572979859631,,0.05833484943538267,,0.20637948557089075
2017-03-21,32.1869,,34.9273,,1.47684,1.0,2.85544,1.3786,3.8174,3.61546,275.47744523430504,281.0924645317924,281.878747322776,0.0,0.27822207428389517,0.14074574753347316,-5783467.56121212,-709213.6315151512,12474067.014624503,24993485.340202007,-0.0006636264959745333,100796.19155493738,0.0013676631239879845,276.9850470155657,282.72683992019796,3.650889822449346,1.074877146614922,,0.058236543287327455,,0.20768406524466745
2017-03-22,16.9808,,37.3417,,0.329599,1.0,2.62945,2.29985,3.25503,3.95951,274.22650451506024,280.09096111952647,280.45091049836526,0.0,0.26271530549534233,0.14114079567644527,-5096496.752727273,-829451.7107070705,15135359.646464644,22590625.320404038,-1.1584857347035647e-05,101075.31368857848,2.7320758158543632e-05,274.81271311133787,285.34493183791034,-1.8447602279097934,2.5672009518010044,,0.05829808657465494,,0.20816954203262225
2017-03-23,26.313,,47.951,,-3.6779,1.0,3.03309,6.71098,3.10691,4.45215,277.1698768387097,281.5934686893244,281.675481355712,0.0,0.25293857690059773,0.14153225615275672,-4945614.752727271,-1111955.6848484846,16135396.808080805,23391364.10787878,-2.855167846487025e-07,101423.78491845535,0.0,276.390165725862,287.0059891086153,-3.9720150646376675,-1.1576621570651375,,0.058834912170639894,,0.2108170953575909
2017-03-24,20.5811,,26.0728,,0.264529,1.0,3.03414,2.76961,2.94868,3.86419,277.5154473807594,281.8749028909086,282.1509572781135,0.0,0.2456019692469124,0.1419266760908694,-4658288.869898988,-973477.8448484846,14976903.421414137,23816303.785050496,-1.099250194701281e-06,102562.28626328385,2.5516867818586965e-06,278.21001889623767,286.21104827572583,-4.0296439764876935,-2.012992665245878,0.054015586956521734,0.05886885194479296,0.2455534456521739,0.21079231493099115
2017-03-25,34.7211,,21.733,,-0.49908,1.0,3.14227,3.64135,3.0853,3.96743,274.39470876468954,281.9091439056395,282.07808974757324,0.0,0.23797530395816063,0.14232164791311674,-6250119.731717169,-273936.6270707071,17146045.02020202,22596095.56646464,-3.420951014215295e-07,102655.72832136464,1.7082966792258958e-06,276.98935818758866,286.94653525612557,-3.9469567793386946,-2.728969691128843,,0.058260508155583424,,0.21319905897114177
2017-03-26,22.7462,,47.2374,,-3.47992,1.0,2.85539,6.33531,3.05611,3.92666,276.9098176803331,281.804970905291,282.3238606727163,0.0,0.23048103563713296,0.14271932120833178,-5121815.092525249,-1435862.2731313126,16976648.306666665,23021387.343434334,-8.802941878034607e-07,102277.72851694022,2.9994251349307888e-06,277.16681346546517,287.14464631051715,-3.2827143037840973,-1.5461891491565636,,0.058486762860727695,,0.21375856336260973
2017-03-27,25.46,,60.5995,,-0.488104,1.0,3.21578,3.70389,3.34403,3.53959,277.10080286148013,283.09002100112855,282.86780767267396,0.0,0.22444656744549163,0.14311231480930184,-5963937.389090907,-924449.5595959593,17865999.743838374,23248046.597979788,-4.554957602963303e-07,102074.11402001785,4.380933091852057e-07,276.79829223632805,289.67721439245975,-2.326150743375321,0.6451488132830018,,0.05866195106649935,,0.21457685069008775
2017-03-28,24.9445,,54.9937,,-2.38332,1.0,3.28914,5.67247,3.4995,3.23689,279.81272252169515,284.45325932332554,283.8657129116893,0.0,0.21944407286467374,0.14350482066679324,-5704056.728080807,-738470.0694949492,17057856.107070703,24829538.391515143,-0.0001560944838054252,101955.91828953597,0.0004244262099447004,277.115847180299,291.8922525918362,1.7151665227100097,1.8198554271158547,,0.05885163111668758,,0.2155822145545796
2017-03-29,18.2255,,18.9081,,0.782985,1.0,3.30804,2.52505,3.48584,2.34442,281.1549544293953,285.38128789291625,284.5262148883446,0.0,0.21784716699259843,0.14389773707473116,-3328134.9616161613,344656.1810101009,7856411.562828283,29283261.757575747,-8.243479436696174e-05,102259.2704523753,0.00013860230491753448,282.07338541666655,288.3487345315952,3.043088858761771,2.574732607494701,,0.059059943538268475,,0.216301913425345
2017-03-30,26.0112,,50.4959,,0.92434,1.0,4.17378,3.24944,4.15448,3.25004,282.0147568316732,288.73460278777554,286.92622261740934,0.0,0.2121447319775718,0.1442941972448393,-6588132.364444441,731914.4913131311,15202501.404040402,28206178.4670707,-1.3746827690288271e-05,102066.27753439339,3.1877166092997835e-05,284.65706594756153,293.8313284640841,0.3180702425414062,3.494943349979541,,0.05933845671267251,,0.21706248431618563
